step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
4800,4809,1476,4,0,98,1,525,10,1376,11,2113,0.0129,20,281,1367,6,12,13913,0,3,6,0,3,7,0,3,9,0,-1,0,0
5000,5009,1531,4,2,99,1,520,6,1391,10,2192,0.01,20,267,1381,7,14,14514,0,3,7,0,3,6,0,3,4,0,-1,0,0
5200,5209,1590,4,0,95,1,526,5,1415,11,2263,0.0216,20,282,1427,5,10,15113,0,3,5,0,3,6,0,3,10,0,3,7,0
5400,5409,1663,4,0,99,2,529,6,1444,8,2324,0.0408,20,278,1431,6,12,15705,0,3,4,0,3,6,0,3,5,0,3,5,0
5600,5609,1724,6,0,101,1,530,4,1474,17,2388,0.0676,20,311,1488,8,16,16313,1,3,6,0,3,5,0,3,8,0,3,4,0
5800,5809,1780,8,1,99,5,536,14,1475,18,2473,0.0672,20,270,1478,6,12,16912,1,3,3,0,3,6,0,3,3,0,3,4,0
6000,6009,1838,10,1,98,2,538,14,1494,18,2520,0.067,20,292,1517,7,14,17512,1,3,3,0,3,6,0,4,6,0,3,1,0
6200,6209,1895,12,1,98,9,538,14,1559,20,2608,0.063,20,277,1533,9,18,18107,1,3,6,0,3,6,0,4,6,0,3,4,0
6400,6409,1962,14,1,101,7,550,14,1543,17,2695,0.0493,20,297,1540,7,14,18706,1,3,6,0,3,2,0,4,7,0,3,2,0
6600,6609,2031,16,0,97,8,549,12,1589,20,2734,0.0557,20,337,1549,5,10,19301,1,3,2,0,3,6,0,4,5,0,3,3,0
6800,6809,2101,18,0,101,6,562,16,1628,19,2830,0.0711,20,347,1606,6,12,19899,1,3,4,0,3,4,0,4,7,0,3,0,0
7000,7009,2160,20,1,98,4,562,17,1629,20,2890,0.07,20,312,1640,8,16,20506,1,3,2,0,3,3,0,4,5,0,3,0,0
7200,7209,2210,22,3,98,6,551,17,1654,20,2958,0.0721,20,368,1645,6,12,21112,1,3,3,0,3,6,0,4,4,0,3,1,0
7400,7409,2274,24,2,97,7,554,17,1680,19,3046,0.0765,20,299,1654,7,14,21704,1,3,5,0,3,7,0,4,8,0,3,4,0
7600,7609,2341,26,3,99,5,579,18,1665,20,3101,0.0988,20,319,1686,3,6,22295,1,3,5,0,3,3,0,4,6,0,3,3,0
7800,7809,2397,28,2,102,9,565,19,1729,20,3191,0.1092,20,349,1752,4,8,22883,1,3,3,0,3,2,0,4,7,0,4,1,0
8000,8009,2456,32,1,98,7,577,18,1746,20,3247,0.1392,20,355,1760,4,8,23483,1,3,4,0,3,3,0,4,2,0,4,3,0
8200,8209,2522,34,2,101,11,562,17,1771,20,3336,0.1158,20,322,1777,5,10,24067,1,3,2,0,3,0,0,4,6,0,4,2,0
8400,8409,2575,36,2,100,5,579,18,1801,20,3417,0.0971,20,364,1784,6,12,24671,1,3,3,0,3,1,0,4,5,0,4,3,0
8600,8609,2626,38,0,100,11,551,17,1795,20,3451,0.106,20,373,1762,5,10,25271,1,3,1,0,3,3,0,4,3,0,4,5,0
8800,8809,2695,40,1,98,11,569,17,1801,20,3507,0.1115,20,354,1812,7,14,25871,1,5,4,1,3,0,0,6,2,1,4,2,0
9000,9009,2757,43,1,100,10,580,20,1817,20,3592,0.1224,20,381,1826,6,12,26469,1,7,7,1,3,2,0,8,13,1,4,0,0
9200,9209,2809,45,1,102,12,590,18,1841,20,3662,0.113,20,359,1813,5,10,27068,1,9,9,1,3,1,0,10,10,1,4,3,0
9400,9409,2861,47,0,102,11,582,20,1828,20,3746,0.0893,20,365,1881,4,8,27664,1,11,17,1,3,0,0,12,16,1,4,3,0
9600,9609,2922,50,4,97,12,582,19,1842,20,3820,0.0861,20,367,1873,4,8,28268,1,13,10,1,3,2,0,14,11,1,4,1,0
9800,9809,2970,52,4,101,13,592,18,1905,20,3890,0.0783,20,411,1898,3,6,28868,1,15,9,1,3,2,0,16,13,1,4,2,0
10000,10009,3040,54,1,100,8,582,20,1861,20,3929,0.0782,20,394,1911,3,6,29465,1,18,14,1,3,0,0,18,15,1,4,1,0
10200,10209,3103,56,1,99,11,578,19,1902,20,4010,0.067,20,421,1907,3,6,30054,1,20,11,1,3,1,0,20,15,1,4,2,0
10400,10409,3160,58,1,98,10,595,20,1909,20,4014,0.0697,20,379,1939,3,6,30652,1,22,17,1,3,0,0,22,16,1,4,3,0
10600,10609,3220,60,4,99,9,599,20,1922,20,4096,0.0704,20,412,1935,4,8,31251,1,24,16,1,3,1,0,24,18,1,6,4,1
10800,10809,3275,62,1,100,12,598,19,1924,20,4177,0.0602,20,388,1950,5,10,31851,1,27,17,1,5,1,1,26,15,1,8,5,1
11000,11009,3329,64,0,100,14,613,20,1962,20,4268,0.0871,20,447,2042,5,10,32452,1,29,15,1,7,7,1,28,16,1,10,10,1
11200,11209,3383,66,2,98,12,586,20,2022,20,4365,0.0791,20,411,2008,5,10,33048,1,31,20,1,9,8,1,30,17,1,13,7,1
11400,11409,3433,68,4,97,13,615,20,2046,20,4432,0.0775,20,431,1982,5,10,33651,1,33,18,1,12,10,1,32,15,1,15,15,1
11600,11609,3503,70,3,101,12,602,19,2026,20,4462,0.0959,20,383,2043,6,12,34250,1,35,19,1,14,8,1,35,13,1,17,10,1
11800,11809,3560,72,2,99,13,592,19,2069,20,4602,0.0967,20,417,2048,6,12,34844,1,37,18,1,16,12,1,37,18,1,19,7,1
12000,12009,3623,75,2,101,13,606,19,2097,20,4634,0.0868,20,403,2070,6,12,35441,1,39,16,1,18,12,1,40,15,1,21,11,1
12200,12209,3683,78,0,104,8,618,17,2153,20,4829,0.0946,20,443,2179,6,12,35975,1,42,17,1,20,12,1,44,15,1,24,13,1
12400,12409,3751,82,2,100,15,640,19,2181,20,4888,0.0846,20,492,2183,6,12,36577,1,44,19,1,22,12,1,46,19,1,26,12,1
12600,12609,3815,84,4,101,12,640,19,2172,20,4929,0.0866,20,478,2204,6,12,37181,1,46,20,1,24,11,1,49,17,1,28,16,1
12800,12809,3876,86,2,102,10,646,19,2189,20,5004,0.0787,20,452,2154,7,14,37780,1,48,19,1,28,15,1,53,18,1,30,15,1
13000,13009,3950,88,2,100,15,629,20,2199,20,5036,0.0934,20,464,2231,7,14,38373,1,50,18,1,30,17,1,55,19,1,32,14,1
13200,13209,4009,90,2,103,9,624,20,2221,20,5094,0.0786,20,429,2205,7,14,38979,1,52,18,1,32,14,1,57,19,1,34,16,1
13400,13409,4069,95,6,101,16,624,19,2227,20,5157,0.0668,20,456,2261,7,14,39587,1,54,20,1,34,15,1,60,19,1,36,12,1
13600,13609,4138,98,3,102,8,631,20,2290,20,5259,0.0787,20,467,2249,9,18,40189,1,58,19,1,36,14,1,62,18,1,39,13,1
13800,13809,4195,102,2,103,15,657,20,2233,20,5291,0.0818,20,482,2224,9,18,40799,1,60,19,1,38,18,1,64,19,1,41,16,1
14000,14009,4249,104,4,101,11,627,20,2249,20,5351,0.0894,20,480,2254,8,16,41401,1,62,18,1,40,16,1,66,20,1,43,14,1
14200,14209,4310,106,4,103,15,631,20,2275,20,5413,0.0858,20,475,2227,8,16,42002,1,64,20,1,42,19,1,68,16,1,45,17,1
