step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
8800,8809,2639,31,2,102,5,583,18,1874,20,3729,0,20,423,1906,4,8,25715,0,17,14,0,4,4,0,3,5,0,-1,0,0
9000,9009,2702,31,0,97,10,594,16,1969,20,3834,0,20,399,1950,4,8,26284,0,17,10,0,4,2,0,3,2,0,-1,0,0
9200,9209,2763,31,1,100,14,601,15,1969,20,3882,0,20,406,1946,6,12,26887,0,17,15,0,6,4,1,3,5,0,-1,0,0
9400,9409,2824,31,0,99,8,600,19,1994,20,4014,0,20,411,2009,8,16,27469,0,17,15,0,8,5,1,3,1,0,-1,0,0
9600,9609,2888,31,0,102,8,625,17,2020,20,4081,0,20,404,2050,10,20,28078,0,17,9,0,10,7,1,3,4,0,-1,0,0
9800,9809,2949,31,2,101,7,620,17,2000,20,4161,0,20,471,2058,12,24,28690,0,17,12,0,12,5,1,3,2,0,-1,0,0
10000,10009,3013,31,1,103,4,620,16,2057,20,4200,0,20,391,2047,12,24,29301,0,17,13,0,14,12,1,3,3,0,-1,0,0
10200,10209,3096,31,1,101,9,634,17,2104,20,4277,0,20,404,2092,11,22,29900,0,17,13,0,16,13,1,3,4,0,-1,0,0
10400,10409,3158,31,0,102,7,627,15,2153,20,4397,0,20,414,2107,10,20,30482,0,17,12,0,18,15,1,3,3,0,-1,0,0
10600,10609,3211,31,3,104,6,629,18,2101,20,4467,0,20,454,2125,6,12,31081,0,17,12,0,19,12,0,3,4,0,-1,0,0
10800,10809,3269,31,1,99,5,630,15,2122,20,4505,0,20,432,2162,3,6,31679,0,17,14,0,19,14,0,3,3,0,-1,0,0
11000,11009,3327,31,0,102,6,625,15,2124,20,4595,0,20,457,2170,4,8,32265,0,17,14,0,19,14,0,5,6,1,-1,0,0
11200,11209,3384,31,1,102,10,629,18,2229,20,4760,0,20,470,2234,4,8,32830,0,18,13,0,19,12,0,7,9,1,-1,0,0
11400,11409,3437,31,1,104,6,626,16,2259,20,4824,0,20,453,2246,4,8,33427,0,18,11,0,19,9,0,9,10,1,3,5,0
11600,11609,3495,31,0,102,6,637,16,2240,20,4866,0,20,458,2216,5,10,34024,0,18,12,0,19,11,0,11,5,1,3,1,0
11800,11809,3559,31,1,104,6,639,16,2294,20,4942,0,20,464,2243,7,14,34616,0,18,13,0,19,11,0,13,12,1,3,3,0
12000,12009,3627,31,1,101,5,660,16,2324,20,5109,0,20,476,2289,6,12,35176,0,18,13,0,19,12,0,16,14,1,3,5,0
12200,12209,3691,31,0,101,9,652,15,2352,20,5187,0,20,492,2336,7,14,35775,0,18,16,0,19,10,0,19,12,1,3,2,0
12400,12409,3749,31,1,104,5,661,13,2321,20,5254,0,20,498,2374,7,14,36379,0,18,6,0,19,12,0,21,14,1,3,4,0
12600,12609,3809,31,1,100,10,663,14,2355,20,5276,0,20,516,2365,7,14,36981,0,18,13,0,19,12,0,23,15,1,3,2,0
12800,12809,3871,31,1,101,6,650,17,2378,20,5358,0,20,491,2382,8,16,37582,0,18,14,0,19,9,0,26,17,1,3,7,0
13000,13009,3929,31,1,103,2,650,16,2374,20,5461,0,20,518,2385,9,18,38175,0,18,11,0,19,11,0,28,14,1,3,3,0
13200,13209,3996,31,1,101,5,654,15,2355,20,5509,0,20,459,2373,8,16,38778,0,18,13,0,19,9,0,31,18,1,3,3,0
13400,13409,4063,31,0,105,4,647,18,2432,19,5578,0,20,499,2414,8,16,39371,0,18,7,0,19,13,0,33,17,1,3,6,0
13600,13609,4124,31,1,104,3,661,19,2418,20,5642,0,20,506,2442,6,12,39961,0,18,13,0,19,15,0,35,17,1,3,3,0
13800,13809,4178,31,0,106,4,654,15,2430,20,5840,0,20,538,2551,5,10,40521,0,18,12,0,19,9,0,35,17,0,3,4,0
14000,14009,4236,31,1,103,5,664,13,2495,20,5895,0,20,500,2495,5,10,41117,0,18,15,0,19,8,0,35,17,0,3,4,0
14200,14209,4300,31,1,102,4,660,16,2549,20,5978,0,20,471,2503,6,12,41712,0,18,11,0,19,12,0,35,16,0,5,3,1
