step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
8800,8809,2599,3,0,99,2,587,1,1878,6,3752,0,20,395,1895,0,0,25477,0,3,3,0,3,1,1,3,2,0,-1,0,0
9000,9009,2658,3,0,98,0,577,7,1884,9,3808,0,20,359,1850,0,0,26063,0,3,3,0,3,4,1,3,1,0,-1,0,0
9200,9209,2719,3,0,98,2,598,1,1879,10,3877,0,20,376,1874,0,0,26659,0,3,1,0,3,2,1,3,1,0,-1,0,0
9400,9409,2783,3,0,100,0,610,3,1948,3,3906,0,20,384,1907,0,0,27251,0,3,2,0,3,0,1,3,1,0,-1,0,0
9600,9609,2837,3,0,99,2,593,3,1976,4,4010,0,20,398,1921,0,0,27844,0,3,3,0,3,0,1,3,0,0,-1,0,0
9800,9809,2892,3,0,98,0,594,3,1928,5,4056,0,20,454,1946,0,0,28431,0,3,8,0,3,1,0,3,1,0,-1,0,0
10000,10009,2960,4,1,101,1,601,6,1959,10,4107,0,20,405,1979,0,0,29015,0,3,3,0,3,1,0,3,0,0,-1,0,0
10200,10209,3009,4,0,100,1,610,3,2003,6,4205,0,20,392,2016,0,0,29597,0,3,3,0,3,4,0,3,1,0,-1,0,0
10400,10409,3057,4,0,100,1,607,4,2041,5,4333,0,20,363,2067,0,0,30172,0,3,3,0,3,3,0,3,1,0,-1,0,0
10600,10609,3119,4,0,101,1,601,4,2023,6,4404,0,20,409,2028,0,0,30755,0,3,3,0,3,2,0,3,0,0,-1,0,0
10800,10809,3181,4,0,101,1,602,5,2091,9,4479,0,20,444,2043,0,0,31326,0,3,3,0,3,1,0,3,1,0,-1,0,0
11000,11009,3239,4,0,102,0,625,4,2100,3,4599,0,20,407,2061,0,0,31911,0,3,3,0,3,2,0,3,0,0,-1,0,0
11200,11209,3291,4,0,101,0,620,1,2095,4,4675,0,20,454,2075,0,0,32480,0,3,3,0,3,1,0,3,0,0,3,0,0
11400,11409,3348,4,0,99,0,614,3,2144,4,4737,0,20,463,2137,0,0,33065,0,3,4,0,3,3,0,3,2,0,3,0,0
11600,11609,3402,4,0,99,0,616,4,2136,8,4827,0,20,443,2153,0,0,33651,0,3,2,0,3,0,0,3,1,0,3,0,0
11800,11809,3464,4,0,102,0,613,6,2156,6,4897,0,20,400,2162,0,0,34238,0,3,2,0,3,0,0,3,1,0,3,1,0
12000,12009,3526,4,0,102,0,620,3,2185,5,4943,0,20,454,2164,0,0,34821,0,3,5,0,3,4,0,3,0,1,3,0,0
12200,12209,3585,4,0,100,0,623,0,2186,10,5071,0,20,502,2201,0,0,35407,0,3,1,0,3,1,0,3,1,1,3,0,0
12400,12409,3647,4,0,99,0,577,3,2208,7,5109,0,20,484,2233,0,0,35997,0,3,3,0,3,0,0,3,1,1,3,1,0
12600,12609,3703,4,0,101,0,636,6,2176,5,5170,0,20,467,2233,0,0,36585,0,3,2,0,3,4,0,3,0,1,3,2,0
12800,12809,3759,4,0,100,0,619,1,2211,5,5251,0,20,443,2200,0,0,37175,0,3,4,0,3,0,0,3,0,1,3,2,0
13000,13009,3813,4,0,99,0,627,1,2234,3,5328,0,20,458,2254,0,0,37764,0,3,0,0,3,1,0,3,0,1,3,3,0
13200,13209,3873,4,0,102,0,643,1,2243,11,5409,0,20,469,2274,0,0,38347,0,3,2,0,3,0,0,3,0,1,3,2,0
13400,13409,3934,4,0,99,0,643,3,2278,5,5537,0,20,467,2297,0,0,38905,0,3,4,0,3,2,0,3,0,1,3,0,1
13600,13609,3995,4,0,104,0,643,1,2296,7,5600,0,20,434,2337,0,0,39501,0,3,4,0,3,1,0,3,2,1,3,0,1
13800,13809,4045,4,0,101,1,631,0,2323,6,5671,0,20,522,2353,0,0,40091,0,3,3,0,3,2,0,3,1,1,3,1,1
14000,14009,4111,4,1,102,0,629,4,2341,3,5781,0,20,457,2383,0,0,40677,0,3,1,0,3,1,0,3,1,1,3,3,1
