step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
4000,4009,1180,3,0,97,2,483,3,1206,8,1812,0.0553,20,220,1203,0,0,11569,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1234,3,0,93,2,495,3,1221,9,1885,0.0766,20,261,1246,0,0,12160,1,3,3,0,-1,0,0,-1,0,0,-1,0,0
4400,4409,1301,3,0,96,2,494,4,1258,3,1966,0.0825,20,254,1253,0,0,12740,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
4600,4609,1366,3,1,96,3,509,5,1255,9,2020,0.085,20,257,1284,0,0,13330,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
4800,4809,1429,3,1,98,1,500,8,1297,5,2095,0.067,20,267,1311,0,0,13912,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5000,5009,1490,3,0,98,1,508,3,1347,7,2195,0.0526,20,279,1348,0,0,14495,1,3,6,0,-1,0,0,-1,0,0,-1,0,0
5200,5209,1543,3,1,99,2,512,2,1372,8,2268,0.0411,20,281,1371,0,0,15083,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5400,5409,1596,3,1,97,2,536,5,1397,4,2352,0.0319,20,269,1381,0,0,15674,1,3,6,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1663,3,0,97,1,528,4,1460,5,2435,0.0245,20,296,1452,0,0,16254,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1714,3,2,98,2,518,1,1441,3,2512,0.0079,20,317,1465,0,0,16847,0,3,2,0,-1,0,0,-1,0,0,-1,0,0
6000,6009,1765,3,0,97,1,528,4,1498,4,2586,0.0035,20,309,1499,0,0,17432,0,3,2,0,-1,0,0,-1,0,0,-1,0,0
6200,6209,1835,3,0,98,2,527,3,1553,9,2690,0,20,317,1534,0,0,18002,0,3,4,0,-1,0,0,-1,0,0,-1,0,0
6400,6409,1883,3,0,99,1,547,6,1544,2,2780,0,20,298,1572,0,0,18591,0,3,2,0,3,7,0,-1,0,0,-1,0,0
6600,6609,1932,3,0,100,3,545,4,1588,7,2853,0,20,327,1577,0,0,19181,0,3,4,0,3,7,0,-1,0,0,-1,0,0
6800,6809,1988,3,0,100,0,580,2,1705,10,3070,0,20,347,1700,0,0,19703,0,3,4,0,3,4,0,-1,0,0,-1,0,0
7000,7009,2063,3,1,98,0,595,5,1766,9,3178,0,20,369,1775,0,0,20267,0,3,5,0,3,4,0,-1,0,0,-1,0,0
7200,7209,2132,3,0,98,1,580,6,1739,8,3215,0,20,358,1746,0,0,20851,0,3,4,0,3,8,0,-1,0,0,-1,0,0
7400,7409,2193,3,0,101,2,591,5,1773,3,3283,0,20,379,1771,0,0,21443,0,3,3,0,3,4,0,-1,0,0,-1,0,0
7600,7609,2251,3,0,100,2,590,3,1828,9,3378,0,20,365,1781,0,0,22025,0,3,2,0,3,6,0,-1,0,0,-1,0,0
7800,7809,2312,3,0,99,0,570,4,1773,9,3442,0,20,401,1830,0,0,22608,0,3,4,0,3,4,0,-1,0,0,-1,0,0
8000,8009,2371,3,0,101,1,578,2,1788,8,3495,0,20,356,1842,0,0,23192,0,3,4,0,3,5,0,-1,0,0,-1,0,0
8200,8209,2431,3,0,99,1,597,4,1871,11,3583,0,20,414,1868,0,0,23771,0,3,1,0,3,4,0,-1,0,0,-1,0,0
8400,8409,2492,3,0,102,2,579,5,1872,8,3654,0,20,399,1884,0,0,24356,0,3,2,0,3,4,0,-1,0,0,-1,0,0
8600,8609,2543,3,0,102,1,590,4,1894,10,3736,0,20,366,1876,0,0,24952,0,3,5,0,3,4,1,-1,0,0,-1,0,0
8800,8809,2611,3,0,101,0,608,6,1916,6,3796,0,20,403,1873,0,0,25535,0,3,2,0,3,7,1,3,4,0,-1,0,0
9000,9009,2678,3,0,101,0,595,4,1925,9,3857,0,20,392,1898,0,0,26121,0,3,4,0,3,5,1,3,1,0,-1,0,0
9200,9209,2735,3,0,99,2,593,4,1902,8,3914,0,20,382,1924,0,0,26710,0,3,1,0,3,8,1,3,3,0,-1,0,0
9400,9409,2794,3,0,101,1,580,4,1961,10,3961,0,20,379,1921,0,0,27291,0,3,4,0,3,1,1,3,2,0,-1,0,0
9600,9609,2857,3,0,102,0,584,6,1937,10,4048,0,20,372,1940,0,0,27880,0,3,4,0,3,4,1,3,5,0,-1,0,0
9800,9809,2918,3,0,99,0,587,4,1961,9,4088,0,20,394,1949,0,0,28464,0,3,3,0,3,4,1,3,5,0,-1,0,0
10000,10009,2972,3,0,100,0,603,7,2004,7,4168,0,20,408,1997,0,0,29051,0,3,4,0,3,2,1,3,4,0,-1,0,0
10200,10209,3034,3,0,99,0,606,5,1974,9,4236,0,20,427,2016,0,0,29635,0,3,2,0,3,6,1,3,4,0,-1,0,0
10400,10409,3098,3,0,98,3,603,2,1974,7,4316,0,20,387,1998,0,0,30211,0,3,4,0,3,2,0,3,4,0,-1,0,0
10600,10609,3167,3,0,98,1,587,2,1995,9,4368,0,20,411,2035,0,0,30794,0,3,3,0,3,2,0,3,5,0,-1,0,0
10800,10809,3228,3,0,98,2,600,2,2018,10,4438,0,20,445,2065,0,0,31385,0,3,2,0,3,3,0,3,5,0,-1,0,0
11000,11009,3288,3,0,101,1,629,2,2130,9,4556,0,20,399,2109,0,0,31948,0,3,3,0,3,5,0,3,4,0,-1,0,0
11200,11209,3351,3,0,99,0,629,2,2120,9,4661,0,20,402,2083,0,0,32536,0,3,5,0,3,5,0,3,3,1,3,2,0
11400,11409,3408,3,0,99,0,603,3,2091,11,4735,0,20,433,2111,0,0,33125,0,3,3,0,3,1,0,3,4,1,3,0,0
11600,11609,3468,3,0,102,0,587,2,2132,6,4785,0,20,435,2154,0,0,33713,0,3,3,0,3,4,0,3,3,1,3,4,0
11800,11809,3535,3,0,100,0,617,3,2152,7,4846,0,20,460,2180,0,0,34304,0,3,3,0,3,1,0,3,6,1,3,4,0
12000,12009,3599,3,0,101,2,614,0,2124,7,4916,0,20,442,2151,0,0,34882,0,3,3,0,3,3,0,3,6,1,3,2,0
12200,12209,3656,3,0,97,1,612,3,2190,5,5000,0,20,468,2153,0,0,35463,0,3,2,0,3,4,0,3,3,1,3,1,0
12400,12409,3703,3,0,102,0,631,6,2205,7,5089,0,20,466,2129,0,0,36054,0,3,3,0,3,5,0,3,5,1,3,3,0
12600,12609,3761,3,0,100,1,631,2,2250,5,5107,0,20,446,2193,0,0,36640,0,3,4,0,3,3,0,3,3,1,3,4,0
12800,12809,3818,3,0,100,1,601,1,2236,7,5222,0,20,479,2234,0,0,37227,0,3,3,0,3,6,0,3,4,1,3,4,0
13000,13009,3885,3,0,99,0,622,3,2245,7,5286,0,20,454,2238,0,0,37806,0,3,3,0,3,0,0,3,6,1,3,3,0
13200,13209,3947,3,0,103,3,622,2,2252,8,5327,0,20,475,2228,0,0,38395,0,3,1,0,3,3,0,3,4,1,3,3,1
13400,13409,4007,3,0,101,1,618,0,2241,8,5438,0,20,501,2238,0,0,38985,0,3,2,0,3,1,0,3,4,1,3,4,1
13600,13609,4059,3,0,103,0,627,0,2240,5,5440,0,20,495,2285,0,0,39581,0,3,3,0,3,1,0,3,3,1,3,1,1
13800,13809,4118,3,0,100,0,631,0,2293,7,5499,0,20,496,2264,0,0,40170,0,3,3,0,3,2,0,3,2,0,3,1,1
14000,14009,4174,3,0,102,0,623,3,2320,7,5572,0,20,486,2268,0,0,40764,0,3,1,0,3,6,0,3,2,0,3,0,1
14200,14209,4234,3,0,102,2,627,3,2334,3,5667,0,20,518,2305,0,0,41354,0,3,2,0,3,3,0,3,7,0,3,6,1
