step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
4600,4609,1413,15,0,98,5,517,18,1327,20,2032,0.0885,20,247,1299,2,4,13305,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
4800,4809,1476,18,2,100,8,534,20,1371,20,2110,0.0819,20,303,1349,4,8,13897,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5000,5009,1529,20,2,99,4,525,17,1403,20,2197,0.0637,20,258,1378,3,6,14492,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5200,5209,1586,22,1,101,7,532,18,1423,20,2263,0.0491,20,302,1400,4,8,15091,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5400,5409,1643,24,2,100,10,550,17,1451,20,2333,0.0375,20,290,1454,6,12,15686,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1706,27,2,97,6,534,17,1470,20,2407,0.0282,20,278,1467,9,18,16286,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1766,29,1,98,11,546,20,1514,20,2502,0.0207,20,279,1542,8,16,16881,1,5,11,1,-1,0,0,-1,0,0,-1,0,0
6000,6009,1819,29,2,97,10,560,19,1549,20,2584,0.0038,20,310,1546,5,10,17474,0,7,14,1,-1,0,0,-1,0,0,-1,0,0
6200,6209,1886,29,2,97,9,558,18,1570,20,2661,0,20,292,1582,5,10,18058,0,9,9,1,-1,0,0,-1,0,0,-1,0,0
6400,6409,1948,29,1,102,12,553,14,1588,20,2719,0,20,338,1589,5,10,18652,0,11,15,1,-1,0,0,-1,0,0,-1,0,0
6600,6609,2007,29,1,101,8,564,19,1629,19,2810,0,20,368,1613,3,6,19235,0,13,13,1,3,4,0,-1,0,0,-1,0,0
6800,6809,2071,29,4,99,8,585,19,1643,20,2845,0,20,357,1627,3,6,19830,0,15,10,1,3,2,0,-1,0,0,-1,0,0
7000,7009,2126,29,2,101,3,582,20,1659,20,2992,0,20,351,1692,4,8,20415,0,17,17,1,3,5,0,-1,0,0,-1,0,0
7200,7209,2189,29,1,100,7,556,17,1715,20,3081,0,20,336,1723,4,8,21012,0,19,15,1,3,4,0,-1,0,0,-1,0,0
7400,7409,2246,29,5,101,12,562,19,1744,20,3159,0,20,323,1714,3,6,21600,0,21,13,1,3,3,0,-1,0,0,-1,0,0
7600,7609,2300,29,2,101,7,587,18,1752,20,3213,0,20,339,1772,5,10,22199,0,23,15,1,3,2,0,-1,0,0,-1,0,0
7800,7809,2348,29,2,100,8,595,16,1783,20,3297,0,20,331,1779,9,18,22804,0,26,18,1,3,7,0,-1,0,0,-1,0,0
8000,8009,2403,29,0,99,10,588,15,1805,20,3374,0,20,413,1839,9,18,23400,0,29,18,1,3,2,0,-1,0,0,-1,0,0
8200,8209,2461,29,2,101,11,587,18,1800,20,3425,0,20,379,1802,7,14,24001,0,31,17,1,3,3,0,-1,0,0,-1,0,0
8400,8409,2523,29,1,102,12,574,16,1805,20,3480,0,20,353,1817,6,12,24600,0,31,14,0,3,3,0,-1,0,0,-1,0,0
8600,8609,2574,29,1,103,9,597,19,1833,20,3568,0,20,357,1885,8,16,25202,0,31,19,0,5,5,1,-1,0,0,-1,0,0
8800,8809,2627,29,0,100,7,589,16,1874,20,3667,0,20,353,1904,5,10,25803,0,31,20,0,7,9,1,3,3,0,-1,0,0
9000,9009,2678,29,1,102,7,595,16,1858,20,3736,0,20,433,1880,6,12,26405,0,31,16,0,9,7,1,3,1,0,-1,0,0
9200,9209,2737,29,2,101,7,592,17,1876,20,3789,0,20,397,1901,5,10,26999,0,31,16,0,11,8,1,3,4,0,-1,0,0
9400,9409,2786,29,2,101,6,593,17,1916,20,3907,0,20,385,1919,6,12,27601,0,31,18,0,13,6,1,3,4,0,-1,0,0
9600,9609,2841,29,1,97,6,603,19,1911,19,3954,0,20,354,1964,10,20,28207,0,31,19,0,15,8,1,3,5,0,-1,0,0
9800,9809,2896,29,3,100,4,607,16,1969,20,4047,0,20,413,1991,10,20,28821,0,31,18,0,17,14,1,3,5,0,-1,0,0
10000,10009,2954,29,0,101,3,592,14,1961,19,4113,0,20,417,2000,14,28,29433,0,31,17,0,19,17,1,5,3,1,-1,0,0
10200,10209,3014,29,1,96,4,595,16,2000,20,4168,0,20,414,1970,10,20,30043,0,31,15,0,21,15,1,7,5,1,-1,0,0
10400,10409,3075,29,1,100,5,618,13,1979,19,4262,0,20,362,2028,11,22,30645,0,31,16,0,23,17,1,9,13,1,-1,0,0
10600,10609,3139,29,2,100,3,599,14,2054,20,4343,0,20,440,2007,10,20,31250,0,31,15,0,26,17,1,11,10,1,-1,0,0
10800,10809,3194,29,0,99,8,596,15,2020,20,4419,0,20,421,2052,8,16,31854,0,31,16,0,28,15,1,13,12,1,-1,0,0
11000,11009,3256,29,1,103,4,604,18,2090,19,4466,0,20,451,2103,6,12,32454,0,31,16,0,28,13,0,15,13,1,-1,0,0
11200,11209,3323,29,1,101,6,619,19,2133,20,4551,0,20,452,2110,5,10,33036,0,31,16,0,28,17,0,18,10,1,3,0,0
11400,11409,3384,30,1,99,9,625,16,2123,20,4624,0,20,418,2090,5,10,33640,0,31,16,0,28,16,0,20,14,1,3,1,0
11600,11609,3437,30,1,100,3,641,16,2154,20,4753,0,20,445,2143,8,16,34222,0,31,16,0,28,17,0,22,14,1,3,3,0
11800,11809,3495,30,0,99,6,635,13,2161,18,4805,0,20,452,2189,9,18,34824,0,31,15,0,28,13,0,24,13,1,3,1,0
12000,12009,3563,30,2,101,6,620,15,2209,19,4895,0,20,463,2222,8,16,35412,0,31,15,0,28,16,0,26,12,1,3,3,0
12200,12209,3629,30,1,103,3,628,17,2218,20,5001,0,20,455,2226,8,16,36002,0,31,16,0,28,16,0,28,16,1,3,4,0
12400,12409,3702,30,2,102,7,633,14,2260,19,5038,0,20,456,2239,8,16,36606,0,31,15,0,28,16,0,30,16,1,3,3,0
12600,12609,3760,30,0,104,2,636,17,2205,20,5120,0,20,446,2254,8,16,37208,0,31,15,0,29,16,0,33,11,1,3,0,0
12800,12809,3818,30,0,101,4,632,14,2318,20,5166,0,20,461,2237,7,14,37804,0,31,16,0,29,11,0,35,14,1,3,2,0
13000,13009,3875,30,0,102,7,643,15,2284,20,5244,0,20,474,2290,5,10,38391,0,31,15,0,29,18,0,35,19,0,3,3,0
13200,13209,3941,30,2,102,3,620,13,2325,20,5306,0,20,494,2322,5,10,38984,0,31,20,0,29,17,0,35,14,0,3,4,0
13400,13409,4004,30,0,102,3,624,15,2273,20,5349,0,20,519,2300,5,10,39583,0,31,16,0,29,14,0,35,16,0,3,3,0
13600,13609,4059,30,1,103,6,630,16,2313,20,5402,0,20,439,2289,6,12,40187,0,31,13,0,29,13,0,35,17,0,3,1,0
13800,13809,4123,30,0,103,3,643,13,2333,20,5492,0,20,518,2306,9,18,40789,0,31,14,0,29,11,0,35,13,0,3,3,0
14000,14009,4174,30,2,101,0,628,15,2274,20,5559,0,20,508,2316,9,18,41402,0,31,15,0,29,13,0,35,17,0,3,2,0
14200,14209,4224,30,1,104,2,630,13,2368,20,5627,0,20,494,2382,5,10,42001,0,31,13,0,29,13,0,35,15,0,3,1,0
